lat,lon,Name,Adresse,Spots,
48.7826049,2.2252142,Perial 1 RUE DU PETIT CLAMART VELIZY/BT B/PETIT CLAMART,1 RUE DU PETIT CLAMART VELIZY/BT B/PETIT CLAMART, 90,lat,lon,Name,Adresse,Spots,
48.7826049,2.2252142,Perial 1 RUE DU PETIT CLAMART VELIZY/BT A/PETIT CLAMART ,1 RUE DU PETIT CLAMART VELIZY/BT A/PETIT CLAMART , 86,lat,lon,Name,Adresse,Spots,
48.7833464,2.044135,Perial 23 RUE COLBERT  MONTIGNY LE B. / CAPRICORNE,23 RUE COLBERT  MONTIGNY LE B. / CAPRICORNE, 6,lat,lon,Name,Adresse,Spots,
48.7923947,2.0366556,Perial 6 RUE JEAN PIERRE TIMBAUD MONTIGNY/CAMPUS,6 RUE JEAN PIERRE TIMBAUD MONTIGNY/CAMPUS, 30,lat,lon,Name,Adresse,Spots,
48.7843895,2.0591544,Perial 1 RUE ARNOLD SCHOENBERG GUYANCOURT / LE GERSHWIN,1 RUE ARNOLD SCHOENBERG GUYANCOURT / LE GERSHWIN, 85,lat,lon,Name,Adresse,Spots,
48.7520971,1.9268326,Perial 16 Rue des Louveries COIGNIERES/PORTES DE CHEVREUSE ,16 Rue des Louveries COIGNIERES/PORTES DE CHEVREUSE , 8052,lat,lon,Name,Adresse,Spots,
48.7727856,2.1666556,Perial 21 Rue Albert Calmette JOUY EN JOSAS / LE CLOS DE LA MARE,21 Rue Albert Calmette JOUY EN JOSAS / LE CLOS DE LA MARE, 23,lat,lon,Name,Adresse,Spots,
48.7918894,1.976687,Perial 1 bis avenue Jean d'Alembert ELANCOURT BUROPLUS 3,1 bis avenue Jean d'Alembert ELANCOURT BUROPLUS 3, 13,lat,lon,Name,Adresse,Spots,
48.7959278,1.9676152,Perial 3 boulevard Jean Moulin ELANCOURT OMEGA PARC BAT 3,3 boulevard Jean Moulin ELANCOURT OMEGA PARC BAT 3, 18,lat,lon,Name,Adresse,Spots,
48.7959278,1.9676152,Perial 3 boulevard Jean Moulin ELANCOURT OMEGA PARC BAT 5,3 boulevard Jean Moulin ELANCOURT OMEGA PARC BAT 5, 4,lat,lon,Name,Adresse,Spots,
48.629828,2.441782,Perial QUARTIER DES EPINETTES EVRY / Communes / Epinettes,QUARTIER DES EPINETTES EVRY / Communes / Epinettes, 6,lat,lon,Name,Adresse,Spots,
48.629828,2.441782,Perial VILLA DES GLYCINES EVRY / Communes / Rochefort ,VILLA DES GLYCINES EVRY / Communes / Rochefort , 1,lat,lon,Name,Adresse,Spots,
48.697161,2.189617,Perial 86 Rue de Paris ORSAY PARC,86 Rue de Paris ORSAY PARC, 137,lat,lon,Name,Adresse,Spots,
